Frequency (Hz),Channel 1 (dBV),Phase (deg)
528,-120.1445817405138,105.1794138809134
528.2,-112.7322690050282,-21.15860663827679
528.4,-116.799783840012,-114.1753459371572
528.6,-113.6379178403834,-149.8607794237111
528.8,-117.0743030795345,137.9402017226092
529,-123.1692693007565,75.71100697046049
529.2,-122.5877150853962,2.344031230626951
529.4,-120.0127216553617,110.7760258286674
529.6,-123.6565773557491,14.23597126920346
529.8,-117.1771245606484,-15.67942019953346
530,-114.5731017564095,-93.40524606543792
530.2,-116.7946033257813,-174.8173802980237
530.4,-116.1908615756336,-108.682749141496
530.6,-118.5444998441626,165.7721257768676
530.8,-110.1503025480512,79.83711557743464
531,-134.8018324905156,-140.3299851172426
531.2,-117.5959361938113,24.69955349846369
531.4,-117.7487316400822,-27.17006247402086
531.6,-119.1637697354249,-50.93105965200646
531.8,-116.3943619826849,-114.9869334609958
532,-113.2655063284845,-148.3688363725717
532.2,-113.8738057812345,127.9338140608159
532.4,-120.0878393921871,75.49189074477194
532.6,-118.2581697879152,73.58196062274534
532.8,-118.6767171467008,10.34141313641702
533,-116.4215131500123,-28.9968962176882
533.2,-126.8541890684917,-45.20126162559355
533.4,-113.4617726102232,-60.99283751610486
533.6,-113.2577025483667,-159.9835099501496
533.8,-118.3201990323241,168.6352868098
534,-112.3211107119022,134.0414842895045
534.2,-115.3365962793433,41.81457951613782
534.4,-114.3886004832209,32.12937705051093
534.6,-119.2473328134332,-81.56497521716793
534.8,-125.3612216962143,3.89490419582828
535,-113.0851157401963,-56.27967194956729
535.2,-114.3900352591333,-151.0831597132834
535.4,-113.034713457179,174.8737233648145
535.6,-127.9102734525568,130.0420001525926
535.8,-116.6970772721514,97.7545650047677
536,-112.117799219405,38.91723916413776
536.2,-123.6302832403737,118.6925471736208
536.4,-118.0787719376268,-5.949576896902676
536.6,-112.1468534956305,-58.76380769234914
536.8,-118.8045041953491,-124.8659509559144
537,-112.7895214695854,-155.0920832020259
537.2,-115.0833267375376,155.1945593400003
537.4,-115.2875015504804,101.8146564812966
537.6,-110.5954796779126,52.97661360175944
537.8,-131.7438546798649,-27.45317710385108
538,-112.1224050057117,-7.232995647952476
538.2,-115.3734076747392,-107.0855524438443
538.4,-114.3408770594502,-107.8215790050631
538.6,-120.5787313610653,157.0549326423022
538.8,-114.6274637249937,-175.8113666832914
539,-122.4186277884587,93.97696263243499
539.2,-115.1742681356367,95.81146650995143
539.4,-112.8673466145152,50.19716361353126
539.6,-114.1694090178817,1.973009444462979
539.8,-114.0393597544305,-62.25028003699571
540,-118.3224460428174,-86.68317594894525
540.2,-110.9840796123775,-131.6103452147637
540.4,-113.6755356552458,158.2855382976166
540.6,-116.6801258999736,99.99804711797535
540.8,-115.4698539420221,98.99269125511178
541,-118.7700496435871,64.93747666694951
541.2,-111.5815575249929,-20.0785491361451
541.4,-123.1967861361652,-56.2712760793456
541.6,-116.3306886546374,-75.11674698194564
541.8,-114.8443638529609,-122.8274625095947
542,-121.3841378490738,129.921108442236
542.2,-117.1524550256531,162.0798086913303
542.4,-113.8551249141839,136.3334614650872
542.6,-113.2236441715056,75.11080319479646
542.8,-115.6541730452011,33.01646380067699
543,-113.5524983067731,-37.13411748682508
543.2,-113.6190295639097,-59.0669722699374
543.4,-112.3674281483435,-125.567688136858
543.6,-121.4580215192944,-169.9344038723224
543.8,-117.0034928139721,150.9756705031244
544,-113.6614200553025,120.966428869637
544.2,-114.5293950128286,71.21936666476262
544.4,-114.9482314938524,4.552799782264017
544.6,-123.8622523690883,14.82162380284714
544.8,-119.0814248755548,-58.9756667649818
545,-114.4380787982881,-58.02113669765233
545.2,-113.9127909579334,-122.9259119618579
545.4,-115.6458977833083,152.6644821392881
545.6,-116.2116018999507,154.5100910648178
545.8,-121.5584308407901,83.56004419994352
546,-113.3530269026403,51.77116513461114
546.2,-134.2726153738448,88.59922394585843
546.4,-114.3924446543301,7.996338998668521
546.6,-112.373107346563,-69.61432993188845
546.8,-117.804558338125,-106.0060569522999
547,-112.4461880873788,-132.2706539542822
547.2,-115.6234226013575,114.3505571851304
547.4,-120.4083819123889,122.0504002064644
547.6,-116.4569588608285,106.142651138777
547.8,-114.5190286328748,47.26383037985736
548,-122.8792152832817,-6.614833521589453
548.2,-109.9229449047838,-36.16079260983922
548.4,-112.9125200379248,-123.5369561620248
548.6,-120.3372495088943,172.7217807058843
548.8,-119.1525455303228,172.2273650381162
549,-128.0395876868625,-148.6460127653351
549.2,-117.6353041700081,119.8750321282157
549.4,-117.0086270483856,89.95102754720962
549.6,-110.8428914829695,-15.4111394460523
549.8,-122.3414382053583,103.0929051243264
550,-119.5515059362689,-35.3637072540883
550.2,-112.2405766246286,-109.3333338855585
550.4,-124.0897800000889,-2.128784761135681
550.6,-115.6398277702241,-174.9625972047441
550.8,-113.2067436748471,136.19017809803
551,-123.0932606733411,62.65801581881733
551.2,-116.9212844656728,68.47539118648469
551.4,-122.4354310918092,-24.34606845360964
551.6,-120.3350401839423,-7.360203316819939
551.8,-113.2705502915192,-69.35516956318925
552,-118.4727984700931,175.9628740484534
552.2,-123.1785230949516,-71.37161126746432
552.4,-116.1902084123671,134.8887519569145
552.6,-120.8736457642487,127.7938124207171
552.8,-118.4165307305467,2.893831577882741
553,-122.8649065766107,63.23597317993676
553.2,-116.0418259847974,36.29442207855254
553.4,-120.7138401495869,-85.82177127032944
553.6,-116.4120203220806,-128.138754018677
553.8,-122.034226188558,-98.14593258274971
554,-124.5221141743175,161.3444392590784
554.2,-131.4778771813359,-114.5443900658895
554.4,-116.0136919841249,130.8095577634261
554.6,-120.8496207792892,75.70927328572714
554.8,-115.6343039468009,-7.824558724413397
555,-127.7130432898129,-46.83046360143995
555.2,-120.1205891823312,2.007016416913684
555.4,-113.8559829268391,-124.1440982710289
555.6,-132.8666869225704,162.3484516743928
555.8,-115.4288041937525,-151.2604265628291
556,-118.0440000957879,94.2928139952904
556.2,-116.5117410069553,113.5755635799726
556.4,-119.4089808726503,28.18905500684034
556.6,-124.6106156231865,67.17307470676343
556.8,-115.203713971712,-19.98612896092702
557,-118.3983502647856,-129.4952107334725
557.2,-131.6166042009334,32.3229178897547
557.4,-115.4725534843357,-113.6977594414641
557.6,-117.0387974325027,168.5384328834822
557.8,-122.8325830603323,54.09775005777774
558,-119.1896445601702,132.885176411376
558.2,-117.5605209313278,43.35334988524605
558.4,-114.7803279499335,4.956995844648636
558.6,-122.6017065527828,-91.05969632017968
558.8,-119.3180148178361,-87.58698215806481
559,-121.6172665029227,142.3895063059421
559.2,-119.233878579114,-130.761998734708
559.4,-118.7916997985866,-175.842875531292
559.6,-120.8356908274805,120.3545644626346
559.8,-115.5375955296007,51.18266443449988
560,-131.6725599267695,-139.2685766858281
560.2,-121.6019519579842,0.6455630837152668
560.4,-120.1764871989714,6.512110238879458
560.6,-114.7590605016976,-96.48253154745467
560.8,-135.0192486687278,-164.9156917740098
561,-114.4041055697933,-128.6089652542221
561.2,-113.1073161140863,126.2960211299123
561.4,-122.6064339858461,113.1009291472811
561.6,-115.3838944066342,58.37482442866401
561.8,-118.547345837011,4.049383092219797
562,-123.0170695794728,-25.67106326334629
562.2,-120.7337330896278,-86.48442328482618
562.4,-118.625246386805,-81.33570481168178
562.6,-115.2430927817479,-149.3965939048161
562.8,-121.6967092471763,157.319294049422
563,-114.3967728901148,103.4059009230199
563.2,-127.3159007083997,-150.2653418825717
563.4,-122.3742840334358,18.12096017326012
563.6,-113.2621804568157,2.420223475030437
563.8,-121.7091463905988,-172.6328702923483
564,-119.9017618194111,0.6320436703086892
564.2,-116.0374882604764,-112.358417636974
564.4,-117.163123866235,-138.9419264157041
564.6,-116.5619705436734,178.7397765333984
564.8,-115.9826452922685,115.2568211489513
565,-116.1463778352603,44.46493968840787
565.2,-121.8884669628863,59.71125384957681
565.4,-115.7605787269639,-12.73756013094296
565.6,-120.0346822771274,-78.71414850546734
565.8,-126.410529489622,53.79487466464094
566,-117.4491304939625,-114.7160477042275
566.2,-116.6729180584579,-108.1251125611646
566.4,-113.6506201331081,155.6119781391245
566.6,-118.2520535091569,77.64961645093376
566.8,-120.4850627415718,62.05273668393275
567,-115.3714189684762,-23.4153694620252
567.2,-117.0769891918056,66.22182250974612
567.4,-115.15796494402,-67.07047439082579
567.6,-124.9340988012373,-85.81918371258425
567.8,-113.201834133992,-151.5651276493417
568,-134.6444657210174,131.4828673096966
568.2,-118.974274044646,-175.232575140303
568.4,-115.6308937048081,104.8690693462288
568.6,-113.0111076027993,30.79819338210837
568.8,-117.6130872771236,10.98797375307774
569,-123.3973599386048,-92.65405136970976
569.2,-119.7345435067354,-110.8510967456301
569.4,-117.9012297410738,-66.57347343332658
569.6,-134.0054356492036,170.1116744205616
569.8,-112.6850974679682,177.1982829311814
570,-120.0344035929488,70.88893513419835
570.2,-123.2750155116211,95.49311946616967
570.4,-115.9942500015284,20.9942002683233
570.6,-123.0513921462697,-177.0519228738806
570.8,-116.7316548964982,3.604765658684096
571,-115.2867438499975,-72.3360705111224
571.2,-121.2718179071422,-115.7631402400085
571.4,-125.960412496547,176.5469922547979
571.6,-115.4180480371393,152.9067037475799
571.8,-125.2386007118329,161.1632864770842
572,-116.6028523552291,59.06809351747261
572.2,-119.4035761303163,21.94450871773902
572.4,-120.696552119575,-5.990799467435425
572.6,-114.4496068148746,-83.54486913744458
572.8,-119.4969494695457,161.9648367637053
573,-123.1226508985391,-45.9885748204992
573.2,-115.2999354153402,-152.5651048137733
573.4,-122.2065668285926,143.7420491190191
573.6,-120.348182854585,115.7510543708832
573.8,-117.0023338363332,99.06379315077301
574,-113.2482678449378,4.942246982454372
574.2,-121.553803922493,26.17279345048564
574.4,-116.9008258782166,-69.67197038801862
574.6,-122.1759863338427,-112.5505872913972
574.8,-117.472059007016,-88.73434240844362
575,-112.7830993501268,174.834533670945
575.2,-115.7613797482412,87.179880711823
575.4,-122.824166403225,91.98483664312273
575.6,-121.9151010327772,59.33242911493957
575.8,-122.3986102216195,12.61535806764089
576,-116.8832077573825,11.77174893577877
576.2,-109.4511556203372,-79.91567898627488
576.4,-131.0247165649728,-134.693130709192
576.6,-118.5940039646523,-171.0925752609041
576.8,-115.7852426571068,157.2400817933385
577,-126.3269150939109,119.8066496333318
577.2,-118.4782915787729,75.67797577903184
577.4,-117.3269146444382,44.73010705760981
577.6,-116.5100919973836,-28.38720447027023
577.8,-119.3501728962218,-14.92336112477938
578,-117.5642248432965,-98.96445844450599
578.2,-117.6841865802101,-96.05329243881373
578.4,-111.5239123501703,168.429082758178
578.6,-126.0034710321981,151.6773348758416
578.8,-118.3213687798454,31.92316385831478
579,-112.9750183923191,141.8258498987872
579.2,-115.4661096521811,4.192678674086002
579.4,-119.5800852292614,-16.71538492386988
579.6,-115.4002820805307,-21.79937560199089
579.8,-117.9658960969861,-87.54948733748529
580,-114.6630536672677,-129.2477846528658
580.2,-115.4913182330856,144.1377806273416
580.4,-117.1211557257365,133.8383417823465
580.6,-118.0465687888975,94.41218801074695
580.8,-121.904636595245,-31.22356573288832
581,-118.682701552971,23.69014599691333
581.2,-114.7667676021213,16.2206597451005
581.4,-116.3738787708624,-74.62864527892712
581.6,-115.6469984022497,-136.2247832088623
581.8,-122.7447736545771,-171.342744042581
582,-114.4298398935858,171.6269657689935
582.2,-126.4190462348831,4.146812648172852
582.4,-122.6481991457268,122.6055297621628
582.6,-117.2753895714501,30.17371433068448
582.8,-118.8555559294455,52.21772850258427
583,-117.0845426646996,2.456350798724982
583.2,-114.6987221832018,-50.90673001019187
583.4,-112.1135313158522,-105.1093141709436
583.6,-111.9222070021156,176.9202143460099
583.8,-116.3473909544996,130.9084790582814
584,-119.4419693257312,71.6708591457939
584.2,-125.2171949415284,62.38371468648335
584.4,-118.8653560611292,120.3946815833898
584.6,-116.7015397258317,-12.88769799637219
584.8,-113.1192313433507,-5.623868595179468
585,-112.540660370814,-87.86121697818294
585.2,-119.6943057865595,-130.8243317318582
585.4,-112.442952027858,179.3443004792288
585.6,-115.7348703812627,91.3704098269891
585.8,-120.7396663577039,170.0378910646199
586,-119.6424741759582,36.91369776967088
586.2,-119.2278516853539,48.31675736967244
586.4,-117.7764851897877,17.03973621315988
586.6,-115.6411969601753,-34.36721379243219
586.8,-115.1582267436171,-104.8846925434544
587,-117.6808947918578,-134.0895282825512
587.2,-112.7472144343969,-178.3756947768128
587.4,-117.3490610290354,92.01262032501026
587.6,-121.7781150587063,117.3966705473161
587.8,-118.1624437428688,62.22755759636148
588,-115.8647009786467,-3.636238304782789
588.2,-124.0494820975649,-29.75685042876998
588.4,-118.1546559886556,-72.15985748961187
588.6,-118.6756113451143,-91.34137727097809
588.8,-116.9765556367838,-113.4550132012971
589,-111.7112163331223,143.5149901766222
589.2,-123.7716679557844,140.6079926617246
589.4,-119.268520423247,80.15193338290378
589.6,-113.463074088123,73.42802858307918
589.8,-115.8253194979173,-61.56326073610526
590,-114.4496952204059,6.561102695623004
590.2,-111.3584843699474,-90.4227491129265
590.4,-114.2785039760072,-158.8639010541528
590.6,-123.2284427823493,168.6632988001161
590.8,-117.8617950028833,141.3320661519236
591,-127.4570394360365,148.3240351229759
591.2,-115.6035368876074,83.42933077287503
591.4,-116.1929039932232,26.38983374018791
591.6,-119.1750398344267,-3.806463544516245
591.8,-116.4121827003306,-43.147496852253
592,-115.5947190988888,-101.2750169704667
592.2,-113.7168050728938,-147.4027098308356
592.4,-124.2343810067604,-139.748349326531
592.6,-112.3472806141983,134.0819735866142
592.8,-117.7851213120327,100.1955088268035
593,-114.8149057341127,64.90887639755375
593.2,-119.1139877027852,-10.08131017369866
593.4,-114.6697126802193,-23.90987557026316
593.6,-115.4076549665334,-74.96344257478148
593.8,-117.7772766268124,-113.4262451987034
594,-122.3087931490339,-122.326468636968
594.2,-113.1987123277061,144.7175502298674
594.4,-123.1657203197175,157.2849375179572
594.6,-112.8453241473163,109.2893356006617
594.8,-111.4549167054706,26.85813592481169
595,-127.522389407807,-40.7812100578024
595.2,-114.2491735043922,-24.08323661727754
595.4,-114.8007007007718,-65.15632222133037
595.6,-112.4896384475722,-138.9586737067192
595.8,-123.1747899818533,174.2971799281225
596,-120.1463002309241,-179.9867305446866
596.2,-121.4331926661879,146.2176589636003
596.4,-111.7808167240552,105.0130850007319
596.6,-115.4209447250753,40.31624984297145
596.8,-115.1236527421922,16.99015017802439
597,-112.3355243341003,-38.2487724341305
597.2,-115.3122765108049,-125.3957448001584
597.4,-116.0745714591809,-65.18279195083898
597.6,-109.5575219875435,-150.5100146024006
597.8,-111.1265423960875,120.6753213504984
598,-118.7258861033644,100.9058999371158
598.2,-111.3022489842117,82.59165171329717
598.4,-116.1045849912232,16.14746107719848
598.6,-114.8221905399945,-10.94840534517926
598.8,-114.6402783934223,-63.21191765951188
599,-113.2931862032695,-99.20092646554497
599.2,-120.4392358450777,-122.0587017244794
599.4,-113.6953492960728,156.6568386599836
599.6,-116.8986535848829,146.1159145105101
599.8,-121.3579374856407,123.7469056258863
600,-110.8414518366357,46.22312577080377
600.2,-119.3307390358599,40.03804334845114
600.4,-113.9771331877705,-20.88222491275113
600.6,-111.6387384529824,-68.2580225728191
600.8,-115.023712929022,-167.5006499482658
601,-116.2907916941841,-133.1085935147809
601.2,-115.5608460734859,-164.6718095763335
601.4,-115.3324217568042,130.4426017870433
601.6,-116.0075407178681,100.2904439779576
601.8,-112.16763568734,46.13561333883234
602,-117.3047391058738,2.45501091431689
602.2,-113.0263386091913,-9.942450284807991
602.4,-112.286454354413,-98.73527301007405
602.6,-121.0473468168054,-98.33355410036026
602.8,-111.0970500975669,-148.1132347913894
603,-113.7590422886834,155.9804796664078
603.2,-112.8892666180986,110.7692679314219
603.4,-112.5408618517654,104.3365076892878
603.6,-111.3632347283402,25.4110887400646
603.8,-114.0640529331586,-6.395380058425959
604,-112.2486402914946,-18.06854277305377
604.2,-111.5025751283218,-67.03544451774003
604.4,-109.739077157917,-133.3102347665295
604.6,-112.9347561550431,-164.6319629303389
604.8,-110.4824648319365,142.5980593395749
605,-111.5161847624888,113.3408141695319
605.2,-109.0901380325909,47.64409333283653
605.4,-113.509115417201,-1.730616961348542
605.6,-115.3441902084278,-8.663726631448167
605.8,-108.8573690551691,-56.34915565290473
606,-113.1352594737752,-116.0988992682081
606.2,-110.0504788009538,-149.7128194780486
606.4,-111.3732791735128,170.461802136668
606.6,-110.4159659492276,96.13809608705796
606.8,-118.1836944495917,91.74236011423098
607,-111.2744417221799,63.60246925952146
607.2,-110.9993198438114,-2.809467157887059
607.4,-112.1084005451094,-43.66228276839923
607.6,-108.6658580352475,-84.74648655256479
607.8,-119.3380400620497,-178.9536351537908
608,-111.2741530401443,-157.9246285483088
608.2,-110.160513686544,167.6845630294771
608.4,-114.7275328809931,106.7192979293207
608.6,-108.2141603157587,82.32705891008
608.8,-107.7863177541556,11.30390094019573
609,-110.8477927011469,-59.35852108874546
609.2,-116.6523773507139,-42.37955784709774
609.4,-110.1221989397977,-100.1017331789264
609.6,-110.8219805085449,-145.4185015534503
609.8,-112.5091871989665,178.8794489984019
610,-107.6240854779159,122.0700324339474
610.2,-115.0540747198213,78.33696532398478
610.4,-112.0776465518194,56.91582534170077
610.6,-107.9283270943365,1.462200729331852
610.8,-113.8296203440624,-54.42943567977785
611,-112.9532816890151,-66.77787382304516
611.2,-108.0614355119468,-133.5090505325095
611.4,-114.1701841225865,174.5418880088864
611.6,-113.9501931386904,-161.0421897027949
611.8,-106.1276389785507,115.2196913620556
612,-112.5076836607048,44.0390547285438
612.2,-111.9021864993142,27.55374196487863
612.4,-108.5603890302524,-5.40075630502351
612.6,-112.4696519140918,-71.10391915181427
612.8,-107.3381736777397,-96.82695586152236
613,-110.0360482357539,-171.9596702858708
613.2,-117.3765835777897,120.4764397814376
613.4,-112.2390949394167,126.604923091246
613.6,-114.1449732736728,134.3734408872101
613.8,-108.9705634544901,73.11427782219444
614,-110.3863487228475,-5.319582048367744
614.2,-107.6087904209113,-48.77942538879449
614.4,-115.7878073426747,-87.86793335299345
614.6,-112.884936693238,-110.2101107345614
614.8,-109.0669158377409,-170.8856123754332
615,-117.9075721042258,129.4919125319506
615.2,-112.8427097218691,152.2494809253911
615.4,-109.2900074103024,77.01822365274565
615.6,-111.0401465421699,38.6188389346403
615.8,-111.2004852714498,-13.08905831228557
616,-114.1298340877928,-57.1785261136724
616.2,-112.8310064090431,-90.69733195422621
616.4,-110.4019098842077,-146.1695154501661
616.6,-119.7161470585403,174.5965702549343
616.8,-112.8285500759885,147.1008583919993
617,-111.094971982852,98.070446786895
617.2,-115.723446591884,28.9083667250616
617.4,-116.604368558382,21.95327879208976
617.6,-113.7869803291646,-5.711800332441593
617.8,-111.7159547394506,-52.27233051763555
618,-111.5617043756443,-110.10790062599
618.2,-112.5986321130269,-168.3020428005965
618.4,-122.1561098163962,-150.6803952446906
618.6,-109.5647956308456,140.6901361851961
618.8,-114.426578937467,83.06236284306873
619,-110.9012871053933,36.01066105754773
619.2,-113.285692483278,4.478449348121177
619.4,-114.5592225959525,-61.30738387818072
619.6,-116.7816875461241,-109.4953931758145
619.8,-116.7127613859713,-136.5691814288719
620,-114.6914936860604,-151.5853216058528
620.2,-123.1256664453391,118.2868321579192
620.4,-115.6503722671412,140.5899969524708
620.6,-114.6772246605611,76.71849517841837
620.8,-119.0683266948698,43.48394128375936
621,-112.0620420498233,10.37250073866053
621.2,-117.5733442930955,-62.22767276486904
621.4,-114.717592966668,-71.56510302473821
621.6,-114.5860652727959,-155.3124929001948
621.8,-120.1635441414498,174.9109301257101
622,-115.9599561811304,171.5890314214409
622.2,-111.8373447891654,99.96746563088044
622.4,-114.6118364742587,18.01228279467546
622.6,-123.791444992712,112.2546672484439
622.8,-114.3884527602966,-9.651596814326945
623,-114.4256467170106,-75.31101993891558
623.2,-129.1601101881712,-133.4821283637556
623.4,-117.5741548854972,-85.88671383493515
623.6,-113.7110868947403,178.838293721808
623.8,-117.1252765466981,135.4932886366231
624,-114.8547541504085,90.36981195437683
624.2,-119.1402252751207,11.56151513589338
624.4,-120.9981888464453,2.889478456264315
624.6,-125.2002735215481,58.4822090454543
624.8,-116.9768465764556,-72.95304070710296
625,-125.7275114221895,-50.57767551384253
625.2,-115.7717170694465,-134.3337543511878
625.4,-120.663869391561,152.5264800321813
625.6,-120.8792451421507,-131.7547053847385
625.8,-113.0830810518184,102.0959687658021
626,-114.3931305921152,42.68332278246447
626.2,-126.1773416275367,-15.86156626113504
626.4,-122.0635902549094,-38.07297127863343
626.6,-118.1653202998153,-68.6920069042682
626.8,-116.3864366687625,-74.37259865957911
627,-118.3311090860597,-171.3425453639885
627.2,-120.9129995147979,174.9599438788253
627.4,-119.2195565751017,162.508911910325
627.6,-116.7410401490842,109.8707672968522
627.8,-116.7935905632752,45.0057180901247
628,-117.4102749361846,-24.82813317159856
628.2,-127.6119332501853,10.55018785716621
628.4,-123.1379717799504,-36.74503099325696
628.6,-116.4369688278624,-50.63384342999775
628.8,-110.0406262658062,-117.5342515807034
629,-111.442166193581,147.3775158022836
629.2,-116.4015179666597,95.41150886623524
629.4,-121.1555726413572,95.81236483747539
629.6,-118.2498917395916,1.374925256865227
629.8,-117.288699960221,64.9987112540221
630,-121.1950108888837,-39.6880488303556
630.2,-110.6085226857574,-37.32720312003455
630.4,-112.4873908852646,-141.3874145861363
630.6,-118.6190146984326,-174.9987558913657
630.8,-115.7398977474809,173.9476470514014
631,-116.7896959600495,112.2522601599003
631.2,-125.1759038032809,92.86462945449135
631.4,-111.3986495483783,61.29270275482508
631.6,-113.548695475366,-14.77777372055152
631.8,-113.7363612525013,-54.94346703172745
632,-118.0183993777889,-105.3087591717266
632.2,-125.6247574572122,43.33751571274938
632.4,-109.9555742069245,-139.995431872536
632.6,-113.6739951572372,147.2028041731034
632.8,-112.52694205002,101.3630296100646
633,-125.8836456713122,82.76584246980141
633.2,-112.0530628696845,24.84634439266091
633.4,-118.7039543340832,3.480722875160647
633.6,-112.6200725291839,-32.92455415198801
633.8,-111.8064872040065,-108.4306319222222
634,-114.0183032281695,-131.7327653620157
634.2,-114.5092399084603,167.0967684297168
634.4,-111.6365938386357,116.5585335003817
634.6,-116.3159485052561,57.22778929010794
634.8,-121.8122136255386,32.23041594789035
635,-114.4513674244482,29.08688934646008
635.2,-123.2260588367603,-15.45139304712865
635.4,-110.3948717432393,-59.36832062345525
635.6,-110.7491499554934,-116.4440906919369
635.8,-113.7239803086306,137.02294444507
636,-115.6398542017192,-172.5953770794513
636.2,-114.2243003418116,125.6525077321531
636.4,-129.2471071779238,106.1993027497441
636.6,-110.2035306389159,43.57803282508404
636.8,-115.2795540217183,-11.63772850990421
637,-115.0133938910846,-42.91525556041396
637.2,-113.6622887044655,-102.8095863371087
637.4,-115.945190050038,-134.7449233711069
637.6,-117.164755777739,-144.3034703688528
637.8,-113.717092598034,144.1004244011776
638,-114.6726317498061,110.8838627311223
638.2,-116.2972646172947,73.88587168554132
638.4,-114.2419445702959,40.76979252507518
638.6,-114.4878228666317,-24.5422657574221
638.8,-121.4987302139927,-82.55935219264411
639,-112.3577967961355,-59.6578345133785
639.2,-111.9700212794118,-140.5574105738642
639.4,-113.2939318418891,-162.7529282594367
639.6,-111.9369321865537,116.1123089053975
639.8,-113.7240711973821,90.93693211416416
640,-117.5449611551329,30.26127150755164
640.2,-117.2884859103917,5.241059323536003
640.4,-113.1159624797539,11.03028684135659
640.6,-115.0776021444465,-82.42448483057544
640.8,-111.6825510583023,-87.44046701865621
641,-115.2471775171248,-154.2947194484472
641.2,-112.2548209878876,159.8636891299737
641.4,-113.8776503765633,95.20463027036897
641.6,-117.3196146161332,105.8755734197465
641.8,-118.8918222469675,42.15093462436292
642,-113.019058262964,0.01666571580944957
642.2,-116.3123573836433,-56.457433035637
642.4,-114.1887348430736,-69.37934003996253
642.6,-115.9846806148839,-115.2297944428224
642.8,-114.292040840942,-129.5705613202531
643,-109.6668569302107,153.4236599380369
643.2,-116.3403046581674,92.56068626593407
643.4,-110.7689175280382,70.69267531139691
643.6,-119.9169922360056,27.13275516400548
643.8,-112.9841340769724,-7.356851836226354
644,-113.1684091941448,-73.45282778421853
644.2,-115.5766562591841,-89.64148302331266
644.4,-115.8026412134237,-124.6455301294232
644.6,-109.361310402021,169.2302570308691
644.8,-118.3486237934978,104.2528309503915
645,-113.9264786295819,72.01277811106397
645.2,-120.5040637464708,97.67167856378613
645.4,-113.000848459808,3.568439381153431
645.6,-115.633336149235,-9.945714084554098
645.8,-113.7780448193591,-58.38533223330626
646,-110.5737774108874,-118.6431160579537
646.2,-119.350901603042,154.256811530511
646.4,-116.6371678797267,150.1221972755955
646.6,-122.4100558182994,179.3196652210358
646.8,-116.1529288340299,67.0480126431883
647,-114.1021227550632,67.97983932840137
647.2,-116.3162268676003,-15.22316642966295
647.4,-117.0070674124768,-30.08986063604637
647.6,-112.8220771984196,-107.7859363637532
647.8,-113.7543803306403,-104.8990878871585
648,-117.4574352490817,-177.4526324775761
648.2,-112.176999360272,157.1974440958342
648.4,-114.2936568607735,99.27671020622435
648.6,-117.1837425687049,51.938678344983
648.8,-111.5370480134323,30.31529138102035
649,-118.4242968749369,-58.19509890347485
649.2,-114.7357882780802,-57.47009757842638
649.4,-119.8757036673809,-86.94790906259607
649.6,-113.7021712024677,-144.8389506986323
649.8,-113.7624381247902,141.7789159961095
650,-123.4586688296881,-152.2550684776311
650.2,-116.2864034904013,87.1622467443387
650.4,-117.2947733796008,131.3241450341944
650.6,-111.8841043612433,37.34904089649506
650.8,-112.1446507138723,-26.75787857637429
651,-121.6560904871878,-65.04922467624847
651.2,-112.6672486123456,-101.1538621817714
651.4,-121.4953060210447,-153.7074221869599
651.6,-120.0338531136455,-135.3021286151385
651.8,-113.7064146869317,174.5596647747959
652,-113.7929398723145,110.4132107962562
652.2,-111.5180790838745,54.95184930876194
652.4,-118.3572727552614,15.43117786783964
652.6,-113.0426545198441,-28.02863685312991
652.8,-115.3664609242409,-115.3346794387359
653,-117.3532203872481,-62.01390602245484
653.2,-112.6502825856623,-155.2079415278958
653.4,-112.8830548685637,-176.5437105702682
653.6,-118.0905916086687,103.2271452956495
653.8,-118.8703941984606,56.0103590698662
654,-109.092253894735,72.77295075955278
654.2,-115.1773709632502,-18.60128134924184
654.4,-112.4411901248042,-66.395309510576
654.6,-113.8002006170032,-73.52359542476381
654.8,-116.2427827916416,-166.5873582156874
655,-116.0069575617663,-176.3146629145859
655.2,-122.111644483702,103.442904169777
655.4,-123.2391657904853,-156.7597591496027
655.6,-113.4971403318267,78.98050934437906
655.8,-116.2482039605719,61.15700640216527
656,-116.3141140587734,-22.50902061712032
656.2,-116.4342683612879,-30.74301229435046
656.4,-111.9320805142666,-106.1431492625341
656.6,-124.394833395592,-118.3912391249584
656.8,-115.24929759667,-140.530073825246
657,-113.2642464760382,138.5157760931587
657.2,-120.1328626944199,105.7173933072887
657.4,-114.167851221745,67.83347628294798
657.6,-113.5146122661099,19.69036876645973
657.8,-126.907493124925,-87.41375441441103
658,-112.5125735863249,-36.95860436770121
658.2,-113.707831564173,-121.0802284758546
658.4,-119.6045070438202,-133.3444817073164
658.6,-118.0509764195869,153.776905183546
658.8,-112.0116507891742,137.1847370128772
659,-128.0963600697902,118.7036964142275
659.2,-113.6284936835301,57.5545283954287
659.4,-112.1288178147379,5.153431735079988
659.6,-120.8352635715841,-5.672998932395629
659.8,-109.9704614107671,-67.66333758123031
660,-114.9650425412948,-156.6344422791706
660.2,-119.3057393190507,-159.3303459979499
660.4,-118.7456974098095,-165.0994736439281
660.6,-116.5747268418144,151.228068030304
660.8,-111.8045396377149,95.23384123028666
661,-113.7020999841998,50.56422382856403
661.2,-114.9904018512397,-37.48208071121589
